id	Label	AIC	adj_Rsq
30	G1EAM_rad	-5.41192552972025	0.301421821406095
30	G1EAM_th	22.8869445776251	0.255542632807067
30	G1EAM_ele	228.117976016692	0.644429174430011
30	G2EAM_rad	-22.0226390824176	0.581522229420941
30	G2EAM_th	17.2397267433534	0.481316534303145
30	G2EAM_ele	211.313044210232	0.86994136852989
31	G1EAM_rad	-8.49521731854123	0.411396308343033
31	G1EAM_th	25.2263538015413	0.15221864546378
31	G1EAM_ele	223.719453988181	0.739401491014611
31	G2EAM_rad	-16.6130135008693	0.576499317945313
31	G2EAM_th	26.6152356407985	0.0884057602184433
31	G2EAM_ele	219.529562005308	0.793328516683024
32	G1EAM_rad	-21.5295458514138	0.718890536709479
32	G1EAM_th	0.0161207457252424	0.802273230580899
32	G1EAM_ele	228.013010540917	0.668895779328351
32	G2EAM_rad	-34.3356112415917	0.861994151413095
32	G2EAM_th	0.124812458387542	0.804013662234878
32	G2EAM_ele	202.32985749898	0.915135895503694
33	G1EAM_rad	-5.75611462609933	0.324775061693394
33	G1EAM_th	15.5824277008621	0.53742840087918
33	G1EAM_ele	203.772266288289	0.911928810469602
33	G2EAM_rad	-21.9058961485313	0.718465196946891
33	G2EAM_th	-5.93811747644668	0.86005975491179
33	G2EAM_ele	193.540982236554	0.944076157811393
34	G1EAM_rad	-15.1939584020647	0.555134449945027
34	G1EAM_th	15.2284986704418	0.528406226191158
34	G1EAM_ele	228.943898772392	0.595230275828484
34	G2EAM_rad	-42.3402966385239	0.905551834453205
34	G2EAM_th	3.12396983612727	0.770019877495582
34	G2EAM_ele	220.815312537404	0.778230234473651
35	G1EAM_rad	-14.1294048725566	0.559089272861558
35	G1EAM_th	14.0111836724154	0.57891357635935
35	G1EAM_ele	229.131008765214	0.642396866240555
35	G2EAM_rad	-35.7126370990123	0.863509573173023
35	G2EAM_th	9.99697230440363	0.655746646676878
35	G2EAM_ele	214.987478429205	0.83577904616568
36	G1EAM_rad	-11.0799575239149	0.490129674515675
36	G1EAM_th	27.0951374516094	0.10995151190468
36	G1EAM_ele	241.515767932048	0.186166744947165
36	G2EAM_rad	-19.7408332326619	0.682481098979784
36	G2EAM_th	10.9574214202861	0.60181869600019
36	G2EAM_ele	211.854103231412	0.855947766077842
37	G1EAM_rad	-16.9499972701907	0.632014656329273
37	G1EAM_th	15.9596304217724	0.50885647487945
37	G1EAM_ele	227.880424572772	0.658261221003532
37	G2EAM_rad	-22.885994161569	0.733384862856336
37	G2EAM_th	19.6297706477093	0.424648122053434
37	G2EAM_ele	209.206735752866	0.883636510847124
38	G1EAM_rad	-7.10994192112999	0.377862378156548
38	G1EAM_th	7.59089987322495	0.696540588379556
38	G1EAM_ele	215.485669427038	0.831170373670449
38	G2EAM_rad	-30.5515552266288	0.829706843909591
38	G2EAM_th	-0.871561634825241	0.762208658832298
38	G2EAM_ele	235.858466793071	0.488016768989841
39	G1EAM_rad	-12.03805787118	0.453945205870063
39	G1EAM_th	23.6333000504304	0.260116810670178
39	G1EAM_ele	221.09641255959	0.776031408850208
39	G2EAM_rad	-53.7897990018282	0.946312609920234
39	G2EAM_th	1.77195471388677	0.785233185761135
39	G2EAM_ele	230.196145747664	0.61772556661618
40	G1EAM_rad	-9.18228279595504	0.41962030405743
40	G1EAM_th	18.5319294960606	0.455568987449219
40	G1EAM_ele	224.96403428555	0.722346565470709
40	G2EAM_rad	-12.9025071177594	0.51309364650345
40	G2EAM_th	-16.4407183486523	0.910484841435459
40	G2EAM_ele	213.018418848373	0.846321897651073
41	G1EAM_rad	-14.7322565136509	0.573611601558632
41	G1EAM_th	17.444575564879	0.49042242996338
41	G1EAM_ele	227.613380912987	0.671311284917714
41	G2EAM_rad	-25.4968897973365	0.769383437888861
41	G2EAM_th	13.7089169932461	0.566584539083379
41	G2EAM_ele	216.690203275437	0.819485947969759
42	G1EAM_rad	-13.2635127608195	0.548376979968726
42	G1EAM_th	18.2855395857684	0.466049941151944
42	G1EAM_ele	215.749736022035	0.832473731963533
42	G2EAM_rad	-27.2430081853292	0.795344194915849
42	G2EAM_th	10.8496535010731	0.646742402294123
42	G2EAM_ele	213.35488430531	0.843422249377397
43	G1EAM_rad	-26.1519803924693	0.784001751455074
43	G1EAM_th	13.4608839063474	0.559026161959963
43	G1EAM_ele	204.88236628909	0.909012195997808
43	G2EAM_rad	-17.1799751287221	0.589630794218642
43	G2EAM_th	16.1562557284419	0.490137776625165
43	G2EAM_ele	228.37595577472	0.664398349898904
44	G1EAM_rad	-12.6124989678305	0.520322035033172
44	G1EAM_th	10.0084032834608	0.660615619544163
44	G1EAM_ele	213.197931324495	0.854616767967467
44	G2EAM_rad	-26.5776480988573	0.782822650356795
44	G2EAM_th	12.0279914157531	0.614626777583127
44	G2EAM_ele	227.90325509963	0.665975190688634
45	G1EAM_rad	-13.691860290091	0.568400017153691
45	G1EAM_th	23.6067926486779	0.278250534887213
45	G1EAM_ele	216.705747700604	0.823335593749391
45	G2EAM_rad	-23.7309079611655	0.619411040983545
45	G2EAM_th	6.5388682859071	0.679124986168909
45	G2EAM_ele	217.832390708496	0.811924552050273
46	G1EAM_rad	-19.1452074854196	0.679370562489153
46	G1EAM_th	12.0384270516894	0.614403289768971
46	G1EAM_ele	231.721456986595	0.5935192122187
46	G2EAM_rad	-13.5102028140914	0.531412406329725
46	G2EAM_th	21.989764696652	0.329754460222633
46	G2EAM_ele	205.063662299449	0.901216631957576
47	G1EAM_rad	-54.2464306766279	0.947657444235369
47	G1EAM_th	20.1821463579006	0.403296732669685
47	G1EAM_ele	224.338160647361	0.731834872024946
47	G2EAM_rad	-24.3925860852677	0.760449315038133
47	G2EAM_th	12.9913078876427	0.599814206085607
47	G2EAM_ele	186.45572832419	0.949651491885811
48	G1EAM_rad	-12.407409855222	0.533373348871203
48	G1EAM_th	19.6571297796895	0.423772950003167
48	G1EAM_ele	219.177554309254	0.79429273497686
48	G2EAM_rad	-5.13611761277091	0.222144297551538
48	G2EAM_th	26.7782402269528	0.125484043360433
48	G2EAM_ele	227.45397426006	0.666262432837779
49	G1EAM_rad	-9.38794698448908	0.439876656819861
49	G1EAM_th	23.2094280759032	0.277336365231235
49	G1EAM_ele	209.059842943755	0.876660676251267
49	G2EAM_rad	-14.8132157520574	0.591752506373999
49	G2EAM_th	-2.65832051841777	0.80749988546359
49	G2EAM_ele	177.335988072325	0.974574673313818
50	G1EAM_rad	-11.1964685016404	0.493419321371647
50	G1EAM_th	22.415890677285	0.313697983507356
50	G1EAM_ele	235.865506500129	0.476203500624274
50	G2EAM_rad	-34.4841630807829	0.861076588123531
50	G2EAM_th	4.44175653388164	0.750894829709145
50	G2EAM_ele	223.414905905501	0.743773554742957
51	G1EAM_rad	-34.5225651563424	0.863420107461992
51	G1EAM_th	6.12294994880737	0.726507332371659
51	G1EAM_ele	212.243170588983	0.859001217744344
51	G2EAM_rad	-16.8623458872843	0.638102470199045
51	G2EAM_th	13.2141984212182	0.597151268250909
51	G2EAM_ele	204.561796975456	0.910019948675357
52	G1EAM_rad	-23.9390748302228	0.754110703231265
52	G1EAM_th	13.2999153560082	0.564952612155281
52	G1EAM_ele	222.732057834722	0.754726232296614
52	G2EAM_rad	-12.6479489299156	0.48754286295471
52	G2EAM_th	23.7629022968544	0.154066050124972
52	G2EAM_ele	227.42805541544	0.679482882098454
53	G1EAM_rad	-1.01982997518602	0.121537867173155
53	G1EAM_th	25.1069279444606	0.196995323419184
53	G1EAM_ele	208.813372376064	0.883463222638502
53	G2EAM_rad	-29.160544233624	0.803579132904258
53	G2EAM_th	10.9803777396647	0.627546853787611
53	G2EAM_ele	226.44252853963	0.696839350088749
54	G1EAM_rad	-31.3575545992153	0.838246797538191
54	G1EAM_th	-30.8412401991535	0.959779412609292
54	G1EAM_ele	236.346639664011	0.47442586342501
54	G2EAM_rad	-21.4734339763096	0.718012859467306
54	G2EAM_th	-5.36938668368149	0.845796753292403
54	G2EAM_ele	188.2785683001	0.962759962476195
55	G1EAM_rad	-26.929891208443	0.791944758835496
55	G1EAM_th	13.5508712951091	0.580603525938176
55	G1EAM_ele	227.20694353549	0.676217506789485
55	G2EAM_rad	-32.1402076787972	0.800070327733957
55	G2EAM_th	12.8716912435384	0.543825605745627
55	G2EAM_ele	233.342788907051	0.524678298911799
56	G1EAM_rad	-36.1278047387106	0.875188021757575
56	G1EAM_th	8.41483308956619	0.677023039941762
56	G1EAM_ele	228.72134326545	0.655923615450892
56	G2EAM_rad	-18.515021908077	0.660104581897687
56	G2EAM_th	13.5278681218579	0.587705530455211
56	G2EAM_ele	227.94541952515	0.621828259881947
57	G1EAM_rad	-42.0186443545011	0.910540235294314
57	G1EAM_th	7.2322117097292	0.709390879301405
57	G1EAM_ele	215.770668152242	0.832278802996895
57	G2EAM_rad	-12.2244283419465	0.494401510606581
57	G2EAM_th	19.7750176746373	0.416103921575463
57	G2EAM_ele	226.552121114506	0.696736900579913
58	G1EAM_rad	-14.2114262969876	0.561093820391089
58	G1EAM_th	21.5093902670834	0.310390985194402
58	G1EAM_ele	234.525781912328	0.524991596931962
58	G2EAM_rad	-16.752051142472	0.635878140400761
58	G2EAM_th	18.8435584577285	0.432979438731084
58	G2EAM_ele	212.708304869602	0.85851810396102
59	G1EAM_rad	-7.73254899630083	0.326630073477427
59	G1EAM_th	19.1394891050774	0.372673740693943
59	G1EAM_ele	232.252641811295	0.58374571400518
59	G2EAM_rad	-19.7981848143782	0.683491167385721
59	G2EAM_th	14.0173825036325	0.513846365463001
59	G2EAM_ele	200.971738428214	0.905477014960107
60	G1EAM_rad	-21.478405264177	0.711698857418645
60	G1EAM_th	15.0192811751781	0.551676336027736
60	G1EAM_ele	224.053669291148	0.736039923961242
60	G2EAM_rad	-21.6743447376627	0.722997138781923
60	G2EAM_th	-4.33114461852055	0.836640771646313
60	G2EAM_ele	194.141469457065	0.935324423257997
61	G1EAM_rad	-12.2966464752766	0.53361518704075
61	G1EAM_th	13.6709999586812	0.586796999343605
61	G1EAM_ele	212.441211516233	0.851171729197004
61	G2EAM_rad	-17.5507781186	0.625629239496349
61	G2EAM_th	-2.51134693394898	0.782913826402957
61	G2EAM_ele	210.994826175655	0.868448450468327
62	G1EAM_rad	-14.3714993071576	0.534336032722132
62	G1EAM_th	10.8253783098551	0.647218492063545
62	G1EAM_ele	240.668562142693	0.282647657688627
62	G2EAM_rad	-16.3075853109639	0.624622670387672
62	G2EAM_th	12.2165953461017	0.616672644425878
62	G2EAM_ele	223.409777038319	0.726265721995222
63	G1EAM_rad	-9.72087920379349	0.458761598795018
63	G1EAM_th	18.1400695089783	0.445608064297362
63	G1EAM_ele	230.017850149547	0.630226061806498
63	G2EAM_rad	-23.5736562864677	0.732092357936758
63	G2EAM_th	23.9522767113095	0.210151855094054
63	G2EAM_ele	219.341999773044	0.792404811618086
64	G1EAM_rad	-4.72245351529445	0.274144400140169
64	G1EAM_th	27.3279774167097	0.047224186156315
64	G1EAM_ele	223.613343107846	0.73680720469757
64	G2EAM_rad	-9.57495718514689	0.392143498962173
64	G2EAM_th	9.76213430012278	0.657636854722077
64	G2EAM_ele	234.40373371156	0.530906812144854
65	G1EAM_rad	-12.0421741157643	0.504880233202927
65	G1EAM_th	9.14833674651705	0.676748542244874
65	G1EAM_ele	229.419665474051	0.641982922355745
65	G2EAM_rad	-13.8808657212173	0.572908236944306
65	G2EAM_th	8.2847734006828	0.686983558724719
65	G2EAM_ele	209.35525649427	0.88334517322625
66	G1EAM_rad	-20.9249302668146	0.68819386358905
66	G1EAM_th	6.95486081778144	0.709276778756476
66	G1EAM_ele	227.654815873679	0.662517780994868
66	G2EAM_rad	-13.2621611589885	0.544924393331641
66	G2EAM_th	12.9712477966508	0.599891482667146
66	G2EAM_ele	227.603344840958	0.652862232338223
67	G1EAM_rad	-11.5931528585972	0.47635513538694
67	G1EAM_th	-3.20480699075726	0.838194633965221
67	G1EAM_ele	222.182104357409	0.744313058927808
67	G2EAM_rad	-15.5231958145629	0.607541713275291
67	G2EAM_th	-2.50231047456425	0.826788401645501
67	G2EAM_ele	229.81952130692	0.63637505099609
68	G1EAM_rad	-11.7709636364684	0.497363655595326
68	G1EAM_th	26.2833002509807	0.105062285101259
68	G1EAM_ele	212.332587584667	0.861440673621664
68	G2EAM_rad	-19.8385747898942	0.69325553029357
68	G2EAM_th	4.84495867108794	0.728018201466531
68	G2EAM_ele	221.049780153576	0.75990206334645
69	G1EAM_rad	-14.9304109232124	0.578279789432782
69	G1EAM_th	3.39166625927436	0.730597343356942
69	G1EAM_ele	229.765885181095	0.629558803379932
69	G2EAM_rad	-29.8232452389837	0.822675202437576
69	G2EAM_th	7.75974495492532	0.656606107162104
69	G2EAM_ele	194.642507243554	0.940546967091783
70	G1EAM_rad	-25.0337409626183	0.768618783915117
70	G1EAM_th	18.3704253772512	0.459934670022704
70	G1EAM_ele	216.315973288753	0.828269589830035
70	G2EAM_rad	-24.1367161941627	0.751281526763204
70	G2EAM_th	18.5264117040838	0.418380839025569
70	G2EAM_ele	212.295918230622	0.858587425455931
71	G1EAM_rad	-13.9530403636141	0.502880603100208
71	G1EAM_th	16.1053012331969	0.504865610435208
71	G1EAM_ele	226.796506486971	0.66807887243553
71	G2EAM_rad	-9.96543701397798	0.465573273291893
71	G2EAM_th	-0.935690949591262	0.815226990597842
71	G2EAM_ele	208.822256304596	0.878277966776217
72	G1EAM_rad	-15.7061959199633	0.60568771952329
72	G1EAM_th	7.52836465871878	0.704569953956725
72	G1EAM_ele	242.48636224267	0.230694913134758
72	G2EAM_rad	-42.9845786124245	0.890546411053569
72	G2EAM_th	9.6458850883051	0.573464257740732
72	G2EAM_ele	241.786039544279	0.288994517483487
73	G1EAM_rad	-39.6079373826192	0.897035006916003
73	G1EAM_th	1.19004176059515	0.761613178883493
73	G1EAM_ele	205.522873647442	0.902933003683102
73	G2EAM_rad	-44.5058191845171	0.921563881773197
73	G2EAM_th	-9.59922299017874	0.878090299582913
73	G2EAM_ele	223.05097652353	0.738680454242527
74	G1EAM_rad	-13.8364793615375	0.505865858789602
74	G1EAM_th	14.2909276246357	0.540328915570566
74	G1EAM_ele	198.685962930646	0.925572681021361
74	G2EAM_rad	-30.7128334960258	0.831381263962962
74	G2EAM_th	5.94642115513076	0.71085522705582
74	G2EAM_ele	217.499693612426	0.815368854036245
75	G1EAM_rad	-18.7387786405258	0.672048596846143
75	G1EAM_th	11.6432617942466	0.630819058963616
75	G1EAM_ele	239.307230778585	0.370598433201448
75	G2EAM_rad	-34.9736142804654	0.796202847326878
75	G2EAM_th	7.20891384552514	0.689846917557127
75	G2EAM_ele	195.925390780575	0.943048049926082
76	G1EAM_rad	-15.396275047199	0.595803279665292
76	G1EAM_th	16.6556665649853	0.512273981506093
76	G1EAM_ele	215.967861060755	0.830431288751605
76	G2EAM_rad	-28.1713755738965	0.792482960857784
76	G2EAM_th	10.8586222369236	0.62013057804817
76	G2EAM_ele	230.267786905661	0.619084278324492
77	G1EAM_rad	-16.5229053090212	0.629086266888468
77	G1EAM_th	18.4290685901043	0.450049831076571
77	G1EAM_ele	185.651958842302	0.966400832795219
77	G2EAM_rad	-49.7195197792656	0.941288566881903
77	G2EAM_th	17.7808141935705	0.480814097711729
77	G2EAM_ele	221.57888936717	0.742238975433434
78	G1EAM_rad	-7.46876314390763	0.361655520754297
78	G1EAM_th	14.2505488390839	0.573276544064819
78	G1EAM_ele	227.740667147637	0.674168077164944
78	G2EAM_rad	-33.7822204413932	0.854458643959296
78	G2EAM_th	11.1575199352855	0.638242844814345
78	G2EAM_ele	233.961021762932	0.471761146379693
79	G1EAM_rad	-16.6328394014396	0.631344700157736
79	G1EAM_th	10.5819798040443	0.610037893462933
79	G1EAM_ele	228.073777212187	0.643670146068926
79	G2EAM_rad	-16.1596989265825	0.615498160169948
79	G2EAM_th	23.0860152894235	0.218888262214325
79	G2EAM_ele	226.777667803782	0.691141973317302
80	G1EAM_rad	-12.8509555327553	0.513932307404331
80	G1EAM_th	14.8945318969051	0.54467784479053
80	G1EAM_ele	216.4021587411	0.823686180624792
80	G2EAM_rad	-31.947079584232	0.831749806476205
80	G2EAM_th	11.8447994694197	0.618528957607199
80	G2EAM_ele	221.331084948576	0.771573361148319
81	G1EAM_rad	-11.1003740839203	0.478284765933525
81	G1EAM_th	24.3222263032877	0.237024956091554
81	G1EAM_ele	221.925439699636	0.754520326331356
81	G2EAM_rad	-29.0554066580856	0.802428486072269
81	G2EAM_th	7.2934325478408	0.710072845916147
81	G2EAM_ele	233.612543374707	0.551079224878771
82	G1EAM_rad	-27.1643967469371	0.79444844660378
82	G1EAM_th	16.5848625788753	0.491496795786659
82	G1EAM_ele	230.920855605231	0.605010278862093
82	G2EAM_rad	-43.5080980801724	0.904951835382735
82	G2EAM_th	8.5425179674987	0.598824898658043
82	G2EAM_ele	207.936469026571	0.833940946032281
83	G1EAM_rad	-4.34857053467575	0.270527666340167
83	G1EAM_th	10.2476654248579	0.658361299508202
83	G1EAM_ele	195.802335935021	0.936590000789751
83	G2EAM_rad	-15.8044400017416	0.604865639525529
83	G2EAM_th	-1.29655319307306	0.814788118592959
83	G2EAM_ele	215.225103068052	0.838368029576125
84	G1EAM_rad	-12.0350322451449	0.526787193126598
84	G1EAM_th	13.8153419720277	0.574395919034662
84	G1EAM_ele	231.87983754991	0.592278236292843
84	G2EAM_rad	-10.6191915295848	0.472950105923775
84	G2EAM_th	19.0927328891103	0.425075579070261
84	G2EAM_ele	223.884921815275	0.73280612150559
85	G1EAM_rad	-21.6444675673386	0.720679574091323
85	G1EAM_th	-15.1996471567567	0.910687100008388
85	G1EAM_ele	240.993810533933	0.209427105608172
85	G2EAM_rad	-23.015836013523	0.722389179489586
85	G2EAM_th	2.07652195703108	0.776615715217343
85	G2EAM_ele	218.526169969434	0.805833785321376
86	G1EAM_rad	-12.3338804287099	0.524439529651159
86	G1EAM_th	22.97729207616	0.251796580442722
86	G1EAM_ele	204.556384575846	0.910645162567675
86	G2EAM_rad	-35.5852891831114	0.862540495191454
86	G2EAM_th	-8.79743341039815	0.880613679528765
86	G2EAM_ele	195.996227894258	0.942823479898796
87	G1EAM_rad	-43.845374398658	0.916787616953614
87	G1EAM_th	11.3766202219826	0.628323078975246
87	G1EAM_ele	217.561357487041	0.802202130086135
87	G2EAM_rad	-11.6173675926364	0.515678574804363
87	G2EAM_th	15.8386493472853	0.531228913549255
87	G2EAM_ele	213.300480121666	0.853786133221341
88	G1EAM_rad	-14.2950620143817	0.582623794422801
